ticker,final_score,trade_action,raw_score,options_score,ivp,vrp,ivp_score,vrp_score,phi_score,psi_score,si_avoidance_score,put_skew_penalty,scoring_date,signal_version,regime,regime_gate
GLTO,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
GLUE,9.765,AVOID,19.53,19.53,0.0,-12.5804733579851,0.0,19.53,0.0,19.53,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
GMAB,16.365,WATCH,32.73,32.73,45.76271186440678,9.656047093869525,44.64,32.73,44.64,32.73,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
GOSS,0.0,AVOID,0.0,0.0,30.508474576271187,-459.6671978409481,28.57,0.0,28.57,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
GPCR,16.25,WATCH,32.5,32.5,8.47457627118644,9.25787557078764,5.36,32.5,5.36,32.5,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
GRAL,0.0,AVOID,0.0,0.0,1.694915254237288,-199.09623628669263,0.0,0.0,0.0,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
GRFS,27.97,WATCH,55.94,55.94,98.30508474576273,48.75872424872178,100.0,55.94,100.0,55.94,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
GSK,13.01,AVOID,26.02,26.02,20.33898305084746,-1.6553349537357924,17.86,26.02,17.86,26.02,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
HALO,9.635,AVOID,19.27,19.27,6.779661016949152,-13.030837919741735,3.57,19.27,3.57,19.27,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
HELP,1.205,AVOID,2.41,2.41,87.8048780487805,-41.44009599523869,88.94,2.41,88.94,2.41,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
HRMY,5.17,AVOID,10.34,10.34,47.45762711864407,-28.06893928774791,46.43,10.34,46.43,10.34,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
HROW,0.0,AVOID,0.0,0.0,28.8135593220339,-59.53903616095576,26.79,0.0,26.79,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
HRTX,50.0,BUY,100.0,100.0,100.0,218.3902256968433,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
HUMA,24.53,WATCH,49.06,49.06,89.83050847457628,37.15995286521192,91.07,49.06,91.07,49.06,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IBRX,0.0,AVOID,0.0,0.0,71.1864406779661,-49.38732148570378,71.43,0.0,71.43,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IDXX,12.53,AVOID,25.06,25.06,50.84745762711864,-3.275182523971744,50.0,25.06,50.0,25.06,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IDYA,41.92,BUY,83.84,83.84,88.13559322033898,95.7645434027694,89.29,83.84,89.29,83.84,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IKT,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ILMN,11.24,AVOID,22.48,22.48,59.32203389830508,-7.613715854880596,58.93,22.48,58.93,22.48,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IMCR,19.42,WATCH,38.84,38.84,66.10169491525424,19.94236316337524,66.07,38.84,66.07,38.84,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IMMX,26.19,WATCH,52.38,52.38,61.01694915254237,42.76513048649983,60.71,52.38,60.71,52.38,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IMNM,28.89,WATCH,57.78,57.78,83.05084745762711,51.856965769904185,83.93,57.78,83.93,57.78,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IMRX,26.01,WATCH,52.02,52.02,27.11864406779661,42.151672581273246,25.0,52.02,25.0,52.02,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IMTX,22.92,WATCH,45.84,45.84,88.13559322033898,31.747601890811357,89.29,45.84,89.29,45.84,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IMUX,29.925,WATCH,59.85,59.85,57.6271186440678,55.343176710506,57.14,59.85,57.14,59.85,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IMVT,23.31,WATCH,46.62,46.62,88.13559322033898,33.052606137588604,89.29,46.62,89.29,46.62,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
INBX,27.51,WATCH,55.02,55.02,55.932203389830505,47.2076091350182,55.36,55.02,55.36,55.02,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
INCY,11.96,AVOID,23.92,23.92,32.20338983050847,-5.19529150370866,30.36,23.92,30.36,23.92,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
INDV,17.23,WATCH,34.46,34.46,20.33898305084746,12.56170385285258,17.86,34.46,17.86,34.46,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
INO,29.18,WATCH,58.36,58.36,45.76271186440678,52.833165121412655,44.64,58.36,44.64,58.36,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
INSM,15.18,WATCH,30.36,30.36,33.89830508474576,5.661221272515164,32.14,30.36,32.14,30.36,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
INVA,12.455,AVOID,24.91,24.91,28.8135593220339,-3.5261400167442183,26.79,24.91,26.79,24.91,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IONS,18.75,WATCH,37.5,37.5,96.61016949152544,17.69076211453605,98.21,37.5,98.21,37.5,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IOVA,0.0,AVOID,0.0,0.0,3.389830508474576,-47.61235180141976,0.0,0.0,0.0,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IPSC,10.655,AVOID,21.31,21.31,5.084745762711865,-9.59570735137909,1.79,21.31,1.79,21.31,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IRD,12.72,AVOID,25.44,25.44,3.389830508474576,-2.6316896873450446,0.0,25.44,0.0,25.44,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IRON,0.0,AVOID,0.0,0.0,25.42372881355932,-52.76454572570693,23.21,0.0,23.21,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IRWD,24.645,WATCH,49.29,49.29,77.96610169491525,37.559914878524935,78.57,49.29,78.57,49.29,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IVA,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
IVVD,26.685,WATCH,53.37,53.37,33.89830508474576,44.428776258326565,32.14,53.37,32.14,53.37,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
JANX,17.79,WATCH,35.58,35.58,33.89830508474576,14.452273699577631,32.14,35.58,32.14,35.58,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
JAZZ,8.765,AVOID,17.53,17.53,54.23728813559322,-15.95022827361332,53.57,17.53,53.57,17.53,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
JBIO,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
JNJ,15.165,WATCH,30.33,30.33,66.10169491525424,5.600570920853173,66.07,30.33,66.07,30.33,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KALV,8.415,AVOID,16.83,16.83,0.0,-17.13128292016655,0.0,16.83,0.0,16.83,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KNSA,13.59,AVOID,27.18,27.18,16.94915254237288,0.2976384143467498,14.29,27.18,14.29,27.18,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KOD,33.7,BUY,67.4,67.4,84.7457627118644,68.06762988601135,85.71,67.4,85.71,67.4,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KPTI,50.0,BUY,100.0,100.0,100.0,336.31106193203595,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KROS,16.665,WATCH,33.33,33.33,61.01694915254237,10.661315963587237,60.71,33.33,60.71,33.33,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KRRO,40.495,BUY,80.99,80.99,76.27118644067797,90.96055765174556,76.79,80.99,76.79,80.99,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KRYS,10.68,AVOID,21.36,21.36,18.64406779661017,-9.50000670374255,16.07,21.36,16.07,21.36,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KURA,16.505,WATCH,33.01,33.01,11.864406779661016,10.12457519927191,8.93,33.01,8.93,33.01,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KYMR,22.68,WATCH,45.36,45.36,91.52542372881356,30.92936688238389,92.86,45.36,92.86,45.36,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
KYTX,37.495,BUY,74.99,74.99,100.0,80.8544490241613,100.0,74.99,100.0,74.99,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LAB,40.1,BUY,80.2,80.2,79.66101694915254,89.62441295254165,80.36,80.2,80.36,80.2,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LBRX,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LCTX,29.59,WATCH,59.18,59.18,88.13559322033898,54.2221909921052,89.29,59.18,89.29,59.18,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LEGN,21.67,WATCH,43.34,43.34,94.91525423728814,27.530687846989416,96.43,43.34,96.43,43.34,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LENZ,36.39,BUY,72.78,72.78,93.22033898305084,77.12371557770305,94.64,72.78,94.64,72.78,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LGND,17.86,WATCH,35.72,35.72,79.66101694915254,14.696948937692888,80.36,35.72,80.36,35.72,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LLY,10.335,AVOID,20.67,20.67,25.42372881355932,-10.67099146976826,23.21,20.67,23.21,20.67,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LNTH,24.48,WATCH,48.96,48.96,71.1864406779661,36.99114640049919,71.43,48.96,71.43,48.96,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LQDA,34.725,BUY,69.45,69.45,66.10169491525424,71.52424261346482,66.07,69.45,66.07,69.45,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LRMR,0.0,AVOID,0.0,0.0,44.06779661016949,-74.48461818634738,42.86,0.0,42.86,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LXEO,26.825,WATCH,53.65,53.65,11.864406779661016,44.901261678604754,8.93,53.65,8.93,53.65,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LXRX,34.3,BUY,68.6,68.6,79.66101694915254,70.0839963037568,80.36,68.6,80.36,68.6,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
LYEL,23.855,WATCH,47.71,47.71,81.35593220338984,34.88383266822953,82.14,47.71,82.14,47.71,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MANE,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MAZE,50.0,BUY,100.0,100.0,100.0,154.68519735622633,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MBX,18.55,WATCH,37.1,37.1,28.8135593220339,17.016956534722524,26.79,37.1,26.79,37.1,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MDGL,11.015,AVOID,22.03,22.03,15.254237288135592,-8.382714570848997,12.5,22.03,12.5,22.03,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MDWD,15.64,WATCH,31.28,31.28,6.779661016949152,7.210080696580512,3.57,31.28,3.57,31.28,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MDXG,47.635,BUY,95.27,95.27,98.30508474576273,115.02171607251124,100.0,95.27,100.0,95.27,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MEDP,2.045,AVOID,4.09,4.09,18.64406779661017,-38.60566117907008,16.07,4.09,16.07,4.09,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MESO,23.565,WATCH,47.13,47.13,91.52542372881356,33.91882665577872,92.86,47.13,92.86,47.13,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MGNX,21.355,WATCH,42.71,42.71,27.11864406779661,26.46769597813677,25.0,42.71,25.0,42.71,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MGTX,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MIRM,23.695,WATCH,47.39,47.39,100.0,34.34355357087428,100.0,47.39,100.0,47.39,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MIST,35.26,BUY,70.52,70.52,59.32203389830508,73.32470446948648,58.93,70.52,58.93,70.52,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MLTX,18.96,WATCH,37.92,37.92,6.779661016949152,18.389121088546048,3.57,37.92,3.57,37.92,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MLYS,32.83,BUY,65.66,65.66,81.35593220338984,65.13540985464228,82.14,65.66,82.14,65.66,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MNKD,4.815,AVOID,9.63,9.63,96.61016949152544,-29.261112592349463,98.21,9.63,98.21,9.63,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MNPR,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MPLT,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MRK,12.555,AVOID,25.11,25.11,47.45762711864407,-3.18428671579246,46.43,25.11,46.43,25.11,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MRNA,15.1,WATCH,30.2,30.2,86.4406779661017,5.382384240696865,87.5,30.2,87.5,30.2,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MRVI,31.735,BUY,63.47,63.47,54.23728813559322,61.446475770851634,53.57,63.47,53.57,63.47,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
MYGN,12.99,AVOID,25.98,25.98,13.559322033898304,-1.7143696325866458,10.71,25.98,10.71,25.98,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NAGE,29.27,WATCH,58.54,58.54,74.57627118644068,53.13038091182834,75.0,58.54,75.0,58.54,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NAMS,18.515,WATCH,37.03,37.03,42.3728813559322,16.89080766698298,41.07,37.03,41.07,37.03,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NATR,35.945,BUY,71.89,71.89,94.91525423728814,75.63382999608875,96.43,71.89,96.43,71.89,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NBIX,21.86,WATCH,43.72,43.72,98.30508474576273,28.162694915890427,100.0,43.72,100.0,43.72,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NBP,26.55,WATCH,53.1,53.1,44.06779661016949,43.96515228899752,42.86,53.1,42.86,53.1,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NEOG,21.27,WATCH,42.54,42.54,38.983050847457626,26.176579540451428,37.5,42.54,37.5,42.54,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NGNE,50.0,BUY,100.0,100.0,100.0,170.88120529594875,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NKTR,0.0,AVOID,0.0,0.0,3.389830508474576,-94.56582706929998,0.0,0.0,0.0,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NKTX,18.8,WATCH,37.6,37.6,33.89830508474576,17.85960705006424,32.14,37.6,32.14,37.6,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NMRA,29.28,WATCH,58.56,58.56,84.7457627118644,53.167529730930426,85.71,58.56,85.71,58.56,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NNNN,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NRIX,20.84,WATCH,41.68,41.68,3.389830508474576,24.736498596870696,0.0,41.68,0.0,41.68,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NTLA,9.105,AVOID,18.21,18.21,20.33898305084746,-14.809995753048211,17.86,18.21,17.86,18.21,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NTRA,19.135,WATCH,38.27,38.27,88.13559322033898,18.98274172979739,89.29,38.27,89.29,38.27,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NUVB,6.195,AVOID,12.39,12.39,71.1864406779661,-24.61241000992517,71.43,12.39,71.43,12.39,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NUVL,18.43,WATCH,36.86,36.86,64.40677966101694,16.614564263277426,64.29,36.86,64.29,36.86,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NVAX,4.04,AVOID,8.08,8.08,16.94915254237288,-31.877352109905225,14.29,8.08,14.29,8.08,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NVCR,7.34,AVOID,14.68,14.68,79.66101694915254,-20.753599896395546,80.36,14.68,80.36,14.68,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NVO,0.145,AVOID,0.29,0.29,25.42372881355932,-45.01238713173807,23.21,0.29,23.21,0.29,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
NVS,12.06,AVOID,24.12,24.12,0.0,-4.860132493497167,0.0,24.12,0.0,24.12,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OCGN,30.335,BUY,60.67,60.67,96.61016949152544,56.72106137084896,98.21,60.67,98.21,60.67,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OCS,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OCUL,0.0,AVOID,0.0,0.0,0.0,-61.40261043252339,0.0,0.0,0.0,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OGI,15.55,WATCH,31.1,31.1,44.06779661016949,6.901788108265549,42.86,31.1,42.86,31.1,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OGN,17.86,WATCH,35.72,35.72,77.96610169491525,14.683676363873817,78.57,35.72,78.57,35.72,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OLMA,50.0,BUY,100.0,100.0,96.61016949152544,137.79586976575507,98.21,100.0,98.21,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OMER,24.65,WATCH,49.3,49.3,57.6271186440678,37.570661289100144,57.14,49.3,57.14,49.3,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ONC,11.87,AVOID,23.74,23.74,22.033898305084744,-5.501014059349707,19.64,23.74,19.64,23.74,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ONCY,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OPK,33.535,BUY,67.07,67.07,77.96610169491525,67.51083408002555,78.57,67.07,78.57,67.07,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ORGO,50.0,BUY,100.0,100.0,98.30508474576273,243.63694339849863,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ORIC,20.83,WATCH,41.66,41.66,22.033898305084744,24.698091042035585,19.64,41.66,19.64,41.66,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ORKA,25.43,WATCH,50.86,50.86,25.42372881355932,40.20459555345348,23.21,50.86,23.21,50.86,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
OVID,23.695,WATCH,47.39,47.39,27.11864406779661,34.34395498114412,25.0,47.39,25.0,47.39,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PACB,22.77,WATCH,45.54,45.54,71.1864406779661,31.227608926826704,71.43,45.54,71.43,45.54,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PAHC,21.475,WATCH,42.95,42.95,100.0,26.87537994855822,100.0,42.95,100.0,42.95,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PALI,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PBH,13.755,AVOID,27.51,27.51,15.254237288135592,0.84942766931524,12.5,27.51,12.5,27.51,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PBYI,0.87,AVOID,1.74,1.74,67.79661016949152,-42.56478741215241,67.86,1.74,67.86,1.74,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PCRX,21.145,WATCH,42.29,42.29,67.79661016949152,25.7641485048348,67.86,42.29,67.86,42.29,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PCVX,17.755,WATCH,35.51,35.51,67.79661016949152,14.33198629911398,67.86,35.51,67.86,35.51,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PEPG,31.65,BUY,63.3,63.3,74.57627118644068,61.166314755955256,75.0,63.3,75.0,63.3,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PFE,14.485,AVOID,28.97,28.97,40.67796610169492,3.3211604794668403,39.29,28.97,39.29,28.97,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PGEN,18.35,WATCH,36.7,36.7,77.96610169491525,16.334164473293868,78.57,36.7,78.57,36.7,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PHAT,50.0,BUY,100.0,100.0,100.0,490.6878759240262,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PHVS,34.81,BUY,69.62,69.62,50.0,71.8023206616516,49.11,69.62,49.11,69.62,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PLX,9.505,AVOID,19.01,19.01,5.084745762711865,-13.459309820624055,1.79,19.01,1.79,19.01,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PRAX,20.055,WATCH,40.11,40.11,10.16949152542373,22.082379720176625,7.14,40.11,7.14,40.11,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PRGO,25.175,WATCH,50.35,50.35,98.30508474576273,39.33873319134664,100.0,50.35,100.0,50.35,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PRME,9.835,AVOID,19.67,19.67,5.084745762711865,-12.358146661750196,1.79,19.67,1.79,19.67,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PROK,23.185,WATCH,46.37,46.37,28.8135593220339,32.638664721483394,26.79,46.37,26.79,46.37,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PRTA,20.955,WATCH,41.91,41.91,84.7457627118644,25.116795900289247,85.71,41.91,85.71,41.91,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PSNL,32.845,BUY,65.69,65.69,96.61016949152544,65.18813689455057,98.21,65.69,98.21,65.69,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PTCT,22.66,WATCH,45.32,45.32,74.57627118644068,30.86174056501197,75.0,45.32,75.0,45.32,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PTGX,20.57,WATCH,41.14,41.14,96.61016949152544,23.82423020575364,98.21,41.14,98.21,41.14,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
PVLA,0.0,AVOID,0.0,0.0,15.254237288135592,-63.788453136425815,12.5,0.0,12.5,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
QDEL,7.41,AVOID,14.82,14.82,38.983050847457626,-20.5161249861524,37.5,14.82,37.5,14.82,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
QGEN,21.045,WATCH,42.09,42.09,61.01694915254237,25.415550577518523,60.71,42.09,60.71,42.09,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
QSI,19.27,WATCH,38.54,38.54,10.16949152542373,19.442799536381827,7.14,38.54,7.14,38.54,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
QTRX,24.61,WATCH,49.22,49.22,77.96610169491525,37.42703947472614,78.57,49.22,78.57,49.22,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
QURE,0.0,AVOID,0.0,0.0,67.79661016949152,-99.26487814462055,67.86,0.0,67.86,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RANI,50.0,BUY,100.0,100.0,100.0,286.7840224895734,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RAPP,13.615,AVOID,27.23,27.23,0.0,0.3915236056002484,0.0,27.23,0.0,27.23,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RAPT,15.98,WATCH,31.96,31.96,23.728813559322035,8.351848804712748,21.43,31.96,21.43,31.96,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RARE,16.695,WATCH,33.39,33.39,67.79661016949152,10.762742312782294,67.86,33.39,67.86,33.39,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RCKT,29.165,WATCH,58.33,58.33,66.10169491525424,52.77698148405796,66.07,58.33,66.07,58.33,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RCUS,14.895,AVOID,29.79,29.79,84.7457627118644,4.696493963148441,85.71,29.79,85.71,29.79,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RDY,20.22,WATCH,40.44,40.44,62.71186440677966,22.63834093753581,62.5,40.44,62.5,40.44,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
REGN,14.96,AVOID,29.92,29.92,64.40677966101694,4.919026874692552,64.29,29.92,64.29,29.92,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
REPL,50.0,BUY,100.0,100.0,96.61016949152544,199.5215799001516,98.21,100.0,98.21,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RGC,8.06,AVOID,16.12,16.12,5.084745762711865,-18.32802498948243,1.79,16.12,1.79,16.12,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RGEN,16.195,WATCH,32.39,32.39,42.3728813559322,9.078581429088809,41.07,32.39,41.07,32.39,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RGNX,15.86,WATCH,31.72,31.72,32.20338983050847,7.944765135428781,30.36,31.72,30.36,31.72,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RIGL,19.265,WATCH,38.53,38.53,47.45762711864407,19.41628903246148,46.43,38.53,46.43,38.53,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RLAY,15.845,WATCH,31.69,31.69,22.033898305084744,7.90131076860176,19.64,31.69,19.64,31.69,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RLMD,22.535,WATCH,45.07,45.07,25.42372881355932,30.443699227436355,23.21,45.07,23.21,45.07,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RNA,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RNAM,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ROIV,3.265,AVOID,6.53,6.53,35.59322033898305,-34.498099926438094,33.93,6.53,33.93,6.53,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RPRX,14.755,AVOID,29.51,29.51,45.76271186440678,4.230917213826949,44.64,29.51,44.64,29.51,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
